# rad, volume, fluid, trappedW, trappedNW
1.537312999999999896e-05,4.069610000000000115e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.548225999999999972e-05,6.516253999999999408e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.628480000000000034e-05,8.979154000000000202e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547802000000000127e-05,9.873275999999999470e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.544255000000000006e-05,9.019795999999999809e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499455000000000029e-05,4.660272999999999907e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.507660000000000063e-05,4.681948999999999986e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.522749999999999947e-05,4.451643999999999964e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.541323999999999949e-05,6.573152000000000515e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.568633999999999862e-05,1.243642999999999955e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.613294999999999942e-05,8.285531999999999677e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.513644000000000072e-05,5.895787000000000049e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.505877999999999916e-05,1.051000000000000015e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.621289999999999854e-05,5.147975999999999778e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.497830000000000023e-05,3.801374000000000226e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.606851999999999841e-05,1.641932999999999853e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.602663999999999941e-05,2.322007999999999924e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.498831999999999984e-05,1.736764999999999971e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.442816999999999979e-05,2.606502000000000007e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.444896000000000065e-05,1.178615999999999981e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.495658000000000038e-05,1.436014000000000145e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.560813999999999995e-05,2.256981000000000140e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.480692000000000019e-05,3.308251999999999705e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.564140999999999972e-05,6.318463000000000135e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.559710000000000013e-05,8.117544999999999971e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.564873000000000018e-05,4.806584000000000166e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530799999999999980e-05,1.032033999999999983e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.603337999999999996e-05,5.280739999999999898e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.557808000000000112e-05,4.538346999999999827e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.523396999999999977e-05,9.759478999999999960e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.697277999999999981e-05,7.930591999999999475e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.533617999999999925e-05,5.153394999999999798e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.497019999999999941e-05,5.931009999999999635e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424394000000000037e-05,6.724882000000000163e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.470078999999999922e-05,3.413920999999999727e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.509863000000000015e-05,6.237178999999999661e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.460481999999999919e-05,7.795118999999999886e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.512585999999999921e-05,4.852644999999999792e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.442201999999999986e-05,3.931427999999999795e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.493375000000000080e-05,6.646308000000000239e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504529999999999976e-05,3.904332999999999697e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.509168000000000015e-05,5.584199000000000003e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.573041999999999906e-05,4.416420999999999746e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.452933000000000036e-05,5.380989999999999900e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.538721000000000137e-05,4.771360999999999948e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530247999999999990e-05,7.670484000000000337e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.551454000000000139e-05,7.925174000000000537e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.522916000000000040e-05,3.972070000000000032e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.477142000000000027e-05,6.001456000000000070e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.497651000000000037e-05,4.473320000000000042e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.544171999999999960e-05,3.549393999999999946e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.550283999999999945e-05,4.931218999999999715e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.521877999999999933e-05,5.172360999999999956e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.458294000000000001e-05,7.437471000000000036e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.509684000000000029e-05,2.977698000000000132e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.857398000000000068e-05,8.989992000000000242e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.526666999999999862e-05,6.266983000000000490e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547284999999999874e-05,5.253644999999999800e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.526006000000000039e-05,5.787409000000000558e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.526438000000000106e-05,3.703832999999999693e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.541128000000000129e-05,4.305334000000000156e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.558467000000000134e-05,1.684742999999999963e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.554234000000000136e-05,5.811794000000000106e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.615322999999999848e-05,8.290950999999999697e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.573718000000000100e-05,8.567316000000000155e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.498116000000000040e-05,4.435387999999999725e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.515138000000000061e-05,5.516463000000000119e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.564409000000000085e-05,9.786573000000000238e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.509413999999999945e-05,3.926008999999999776e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.546190999999999915e-05,5.215712000000000293e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.460733000000000029e-05,4.904124000000000248e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.606874000000000025e-05,5.066691999999999935e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.584621999999999886e-05,4.988118000000000011e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.549750999999999928e-05,7.884531999999999669e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.497596999999999987e-05,2.433095999999999965e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502049000000000059e-05,3.758022000000000070e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.584547000000000060e-05,4.681948999999999986e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.582660999999999923e-05,7.678612999999999646e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.559560000000000023e-05,3.584617000000000164e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.579128000000000104e-05,5.773860999999999968e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.528279000000000145e-05,3.627967999999999870e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.526961000000000101e-05,4.803874000000000246e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.538460999999999906e-05,6.678821000000000537e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433824999999999947e-05,4.820131000000000305e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488430999999999980e-05,5.651935999999999708e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.416289999999999953e-05,9.290742000000000248e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.466090999999999953e-05,7.356186999999999561e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.559744000000000020e-05,8.792200999999999706e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.470807000000000028e-05,4.224050000000000313e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.443077000000000041e-05,4.782198999999999988e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.485533999999999930e-05,6.266983000000000490e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.534588000000000019e-05,5.844307000000000403e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502805999999999990e-05,6.367233000000000492e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.503671999999999924e-05,3.896205000000000209e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.447955999999999999e-05,7.098787999999999892e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.428521000000000074e-05,6.001456000000000070e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433788000000000070e-05,4.400165000000000138e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.534233999999999988e-05,6.155895000000000448e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.476426000000000084e-05,6.237178999999999661e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.532086999999999889e-05,3.888077000000000089e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.405883999999999938e-05,3.814920999999999734e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.475290000000000066e-05,4.454353999999999884e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.661490999999999980e-05,9.141721999999999889e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504323000000000064e-05,6.700497000000000615e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.454977000000000046e-05,4.793037000000000027e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.580073000000000144e-05,6.166733000000000488e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.553719000000000023e-05,1.012525999999999966e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.528695999999999839e-05,8.521255000000000530e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.574788000000000075e-05,8.580862999999999663e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.516632000000000051e-05,1.339557999999999905e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.527843999999999868e-05,5.608584000000000182e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.429160999999999953e-05,5.676320999999999886e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.524543000000000016e-05,5.714252999999999572e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.489280000000000080e-05,3.126717999999999860e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.532270999999999885e-05,5.895787000000000049e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.491902000000000035e-05,6.074611999999999794e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.540053000000000144e-05,7.811375999999999945e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.497682000000000004e-05,3.394955000000000199e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.486657000000000054e-05,4.931218999999999715e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433514000000000045e-05,7.651517999999999547e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.489306999999999936e-05,2.414130000000000122e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.478179000000000065e-05,7.900787999999999908e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.426624000000000014e-05,4.419131000000000297e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.557848999999999931e-05,5.849726000000000423e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.484599999999999982e-05,5.700706000000000064e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.522970999999999991e-05,5.483949000000000001e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.432589999999999950e-05,4.676529999999999966e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.467947999999999925e-05,5.153394999999999798e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483768000000000055e-05,4.205084000000000154e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.487170000000000027e-05,4.467901000000000023e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.478615000000000072e-05,3.627967999999999870e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.517014000000000008e-05,4.359522999999999901e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.551121999999999953e-05,4.728008999999999791e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488376999999999929e-05,7.174653000000000347e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.546571000000000070e-05,5.733220000000000182e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.475270999999999923e-05,8.366816000000000151e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.516196999999999944e-05,4.432677999999999805e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.532005999999999982e-05,5.196746000000000135e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.542308000000000006e-05,7.039179999999999496e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.574760000000000149e-05,7.665065000000000318e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.429174000000000015e-05,4.879739000000000070e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.529914000000000003e-05,7.304706999999999916e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.559207000000000063e-05,3.893495000000000289e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.444842999999999915e-05,5.968942999999999772e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.464438000000000022e-05,4.611503000000000182e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.556228000000000036e-05,7.291160000000000408e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.562450999999999993e-05,6.153185999999999718e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.561925000000000127e-05,4.942056999999999754e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.453900999999999990e-05,1.146373000000000108e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.482940999999999970e-05,4.679239000000000066e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.477392000000000067e-05,3.958522999999999893e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.392727999999999992e-05,1.119006999999999954e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.482424000000000056e-05,5.218422000000000213e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.471364000000000030e-05,7.860146000000000302e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.510287999999999930e-05,5.169651999999999857e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.558809000000000003e-05,3.923300000000000307e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.558625000000000006e-05,8.437262000000000586e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.534065000000000024e-05,4.045224999999999936e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.490004999999999975e-05,7.868274999999999610e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.485197000000000071e-05,5.912044000000000107e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.457239000000000059e-05,3.571070000000000025e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.524597000000000067e-05,3.991036000000000191e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.519213000000000018e-05,5.730509999999999631e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.467199999999999945e-05,5.340348000000000294e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.538813999999999867e-05,3.012920999999999719e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.583174999999999966e-05,7.242389000000000231e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.440639999999999983e-05,6.719463000000000143e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.496060000000000038e-05,6.185699999999999835e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.490909000000000026e-05,4.031677999999999797e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.531229999999999907e-05,6.792618999999999867e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.452902000000000070e-05,3.394955000000000199e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.505289000000000048e-05,7.223422999999999441e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.454238999999999918e-05,5.278029999999999978e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.576727999999999924e-05,4.928510000000000246e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.473665000000000061e-05,5.237387999999999741e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.561037000000000009e-05,5.145265999999999858e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.476142000000000037e-05,6.199247000000000605e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.513752000000000004e-05,4.424549999999999686e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.538814999999999937e-05,4.093996000000000113e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.546422999999999881e-05,2.536055999999999887e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575394999999999847e-05,7.361605999999999581e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.489429000000000000e-05,5.616713000000000121e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.474455999999999999e-05,9.399119999999999738e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.522190999999999975e-05,3.760731999999999989e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.413465000000000027e-05,2.942474999999999915e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.512881000000000059e-05,3.644224999999999928e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.443893999999999935e-05,5.979779999999999992e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.519938000000000083e-05,4.397455000000000219e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.486836000000000040e-05,8.781362999999999667e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.574536000000000064e-05,6.242597999999999680e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.576988999999999887e-05,3.403082999999999687e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.523466999999999961e-05,5.949976000000000425e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.494719000000000080e-05,7.938721000000000045e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.533828000000000047e-05,6.023132000000000149e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.521299999999999987e-05,6.974153000000000343e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.450161999999999991e-05,1.799082000000000151e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.447322000000000032e-05,2.657981000000000148e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.496900000000000017e-05,1.400790999999999928e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.507623999999999916e-05,5.088368000000000013e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.508382999999999988e-05,2.305750999999999865e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530410000000000142e-05,1.211941999999999876e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.590412000000000046e-05,1.082700999999999967e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.546834999999999904e-05,1.020383000000000030e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.525638000000000046e-05,5.952685999999999714e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.521420000000000080e-05,4.359522999999999901e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.486124000000000037e-05,4.619631000000000301e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.576318000000000042e-05,8.342431000000000604e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.527339999999999847e-05,3.779698000000000148e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547435999999999934e-05,6.093578000000000584e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449397000000000008e-05,7.166523999999999776e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.401759000000000041e-05,6.031259999999999637e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530200000000000020e-05,3.180907000000000236e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.461208000000000054e-05,4.294496000000000117e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.496181000000000033e-05,8.304498000000000467e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.498813000000000010e-05,5.161522999999999917e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.447898000000000007e-05,8.174443999999999636e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.412020000000000077e-05,4.261981999999999999e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.487802000000000024e-05,5.448725999999999784e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.470567000000000010e-05,4.085867000000000174e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.388081000000000000e-05,2.815130000000000130e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433347000000000051e-05,1.038264999999999969e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.415037000000000052e-05,3.058981999999999976e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.545279000000000151e-05,4.568151000000000025e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424152999999999949e-05,5.781990000000000539e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.518145000000000014e-05,7.494368999999999881e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.493510000000000037e-05,8.028133000000000008e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.551194999999999977e-05,7.066273999999999775e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.475498000000000048e-05,4.148184999999999858e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.551033999999999895e-05,5.494787000000000041e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404084999999999958e-05,4.010001999999999719e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.453989000000000048e-05,3.779698000000000148e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.390261000000000037e-05,6.090868000000000033e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
